data,temperaturaMit,humitatMit,pressioMit,ventMit,ventGrausMit,plujaMaxIntensitat,plujaAvui,plujaMes,plujaAny,radSolarMax,temperaturaMax,temperaturaMin,humitatMax,humitatDataMax,humitatMin,humitatDataMin,pressioMax,pressioDataMax,pressioMin,pressioDataMin,ventMax,ventDirMax,temperaturaDataMax,temperaturaDataMin,ventDataMax,fuelMit,fuelMax,fuelMin,temperaturaSol10Mit,temperaturaSol10Max,temperaturaSol10Min,temperaturaSolM15Mit,temperaturaSolM15Max,temperaturaSolM15Min,ventDesviacioMit,ventDesviacioMax,ventDesviacioMin
2017-09-05 23:59:59,23.7,61.8,1018.2,3.2,0.0,0.0,,3.4,404.5,,33.1,16.6,77.0,2017-09-05 07:30:00,35.0,2017-09-05 16:40:00,1019.0,2017-09-05 00:10:00,1016.0,2017-09-05 15:50:00,24.1,,2017-09-05 16:10:00,2017-09-05 06:50:00,,,,,,,,,,,,,
2017-09-06 23:59:59,21.8,74.2,1018.4,3.2,0.0,0.0,1.0,4.4,405.5,,26.4,19.3,82.0,2017-09-06 21:50:00,68.0,2017-09-06 12:20:00,1019.0,2017-09-06 00:10:00,1016.0,2017-09-06 16:20:00,29.2,,2017-09-06 15:50:00,2017-09-06 06:10:00,,,,,,,,,,,,,
2017-09-07 23:59:59,20.4,75.5,1014.7,2.2,0.0,0.0,20.8,25.2,426.3,,26.4,16.8,84.0,2017-09-07 03:00:00,56.0,2017-09-07 15:10:00,1018.0,2017-09-07 00:10:00,1012.0,2017-09-07 15:50:00,19.1,,2017-09-07 14:50:00,2017-09-07 08:10:00,,,,,,,,,,,,,
2017-09-08 23:59:59,19.3,72.5,1011.6,3.2,0.0,0.0,,25.2,426.3,,26.4,14.8,82.0,2017-09-08 08:10:00,48.0,2017-09-08 16:30:00,1014.0,2017-09-08 00:10:00,1009.0,2017-09-08 16:40:00,27.0,,2017-09-08 17:00:00,2017-09-08 08:10:00,,,,,,,,,,,,,
2017-09-09 23:59:59,15.8,78.6,1004.3,1.8,0.0,0.0,17.2,42.4,443.5,,22.4,13.4,83.0,2017-09-09 16:20:00,63.0,2017-09-09 12:40:00,1008.0,2017-09-09 00:10:00,1003.0,2017-09-09 11:10:00,24.1,,2017-09-09 12:00:00,2017-09-09 02:50:00,,,,,,,,,,,,,
2017-09-10 23:59:59,16.1,73.7,1005.8,3.2,0.0,0.0,0.2,42.6,443.7,,22.8,10.6,84.0,2017-09-10 00:50:00,54.0,2017-09-10 14:50:00,1009.0,2017-09-10 21:30:00,1004.0,2017-09-10 00:30:00,24.1,,2017-09-10 14:50:00,2017-09-10 06:10:00,,,,,,,,,,,,,
2017-09-11 23:59:59,18.3,68.1,1008.0,3.6,0.0,0.0,,42.6,443.7,,25.7,11.7,80.0,2017-09-11 00:10:00,42.0,2017-09-11 13:40:00,1010.0,2017-09-11 22:00:00,1007.0,2017-09-11 03:50:00,22.0,,2017-09-11 14:40:00,2017-09-11 07:50:00,,,,,,,,,,,,,
2017-09-12 23:59:59,18.4,75.3,1013.3,3.6,0.0,0.0,0.2,42.8,443.9,,22.2,15.8,81.0,2017-09-12 02:30:00,67.0,2017-09-12 13:30:00,1019.0,2017-09-12 22:30:00,1010.0,2017-09-12 00:10:00,24.1,,2017-09-12 13:40:00,2017-09-12 23:50:00,,,,,,,,,,,,,
2017-09-13 23:59:59,19.7,70.1,1018.6,2.2,0.0,0.0,,42.8,443.9,,29.7,12.7,84.0,2017-09-13 08:00:00,37.0,2017-09-13 16:20:00,1021.0,2017-09-13 09:40:00,1016.0,2017-09-13 17:10:00,24.1,,2017-09-13 16:30:00,2017-09-13 05:40:00,,,,,,,,,,,,,
2017-09-14 23:59:59,18.9,70.7,1014.6,2.5,0.0,0.0,,42.8,443.9,,26.1,14.3,81.0,2017-09-14 08:10:00,59.0,2017-09-14 11:40:00,1017.0,2017-09-14 00:10:00,1013.0,2017-09-14 17:10:00,20.2,,2017-09-14 11:50:00,2017-09-14 07:20:00,,,,,,,,,,,,,
2017-09-15 23:59:59,13.0,81.7,1013.2,0.7,0.0,0.0,19.4,62.2,463.3,,15.6,11.0,84.0,2017-09-15 06:20:00,75.0,2017-09-15 00:10:00,1015.0,2017-09-15 00:10:00,1011.0,2017-09-15 17:30:00,11.9,,2017-09-15 00:10:00,2017-09-15 23:50:00,,,,,,,,,,,,,
2017-09-16 23:59:59,13.9,72.6,1011.9,4.3,0.0,0.0,,62.2,463.3,,20.0,8.4,83.0,2017-09-16 00:40:00,54.0,2017-09-16 18:00:00,1015.0,2017-09-16 23:20:00,1010.0,2017-09-16 16:20:00,24.8,,2017-09-16 16:50:00,2017-09-16 06:30:00,,,,,,,,,,,,,
2017-09-17 23:59:59,15.3,62.5,1015.3,3.6,0.0,0.0,,62.2,463.3,,23.3,7.8,83.0,2017-09-17 06:10:00,34.0,2017-09-17 16:40:00,1017.0,2017-09-17 21:50:00,1014.0,2017-09-17 15:20:00,24.8,,2017-09-17 15:30:00,2017-09-17 06:00:00,,,,,,,,,,,,,
2017-09-18 23:59:59,14.5,76.2,1015.6,1.1,0.0,0.0,4.4,66.6,467.7,,17.6,11.3,81.0,2017-09-18 12:20:00,73.0,2017-09-18 17:50:00,1018.0,2017-09-18 21:40:00,1014.0,2017-09-18 15:20:00,11.9,,2017-09-18 18:00:00,2017-09-18 03:40:00,,,,,,,,,,,,,
2017-09-19 23:59:59,15.6,76.0,1018.1,3.2,0.0,0.0,,66.6,467.7,,21.6,11.0,84.0,2017-09-19 08:30:00,62.0,2017-09-19 14:10:00,1020.0,2017-09-19 21:10:00,1017.0,2017-09-19 05:00:00,20.2,,2017-09-19 14:40:00,2017-09-19 08:20:00,,,,,,,,,,,,,
2017-09-20 23:59:59,16.0,71.4,1018.3,2.9,0.0,0.0,,66.6,467.7,,22.9,9.7,84.0,2017-09-20 08:30:00,53.0,2017-09-20 16:30:00,1020.0,2017-09-20 00:10:00,1016.0,2017-09-20 17:20:00,24.8,,2017-09-20 16:20:00,2017-09-20 07:50:00,,,,,,,,,,,,,
2017-09-21 23:59:59,18.3,71.6,1016.1,2.2,0.0,0.0,,66.6,467.7,,26.1,10.8,80.0,2017-09-21 07:00:00,58.0,2017-09-21 14:10:00,1017.0,2017-09-21 00:10:00,1014.0,2017-09-21 15:40:00,19.1,,2017-09-21 14:50:00,2017-09-21 07:30:00,,,,,,,,,,,,,
2017-09-22 23:59:59,17.2,76.7,1018.4,1.8,0.0,0.0,2.2,68.8,469.9,,23.6,13.5,81.0,2017-09-22 02:50:00,65.0,2017-09-22 12:50:00,1020.0,2017-09-22 15:50:00,1017.0,2017-09-22 00:10:00,22.0,,2017-09-22 13:10:00,2017-09-22 07:20:00,,,,,,,,,,,,,
2017-09-23 23:59:59,18.5,75.5,1018.7,3.2,0.0,0.0,,68.8,469.9,,23.7,13.2,82.0,2017-09-23 06:30:00,63.0,2017-09-23 13:50:00,1020.0,2017-09-23 00:10:00,1017.0,2017-09-23 15:40:00,24.1,,2017-09-23 13:50:00,2017-09-23 06:30:00,,,,,,,,,,,,,
2017-09-24 23:59:59,19.8,70.0,1017.3,2.9,0.0,0.0,,68.8,469.9,,26.8,14.0,84.0,2017-09-24 04:10:00,47.0,2017-09-24 13:00:00,1018.0,2017-09-24 00:10:00,1016.0,2017-09-24 16:40:00,19.1,,2017-09-24 15:20:00,2017-09-24 03:50:00,,,,,,,,,,,,,
2017-09-25 23:59:59,18.6,72.7,1016.1,3.2,0.0,0.0,9.6,78.4,479.5,,24.9,14.7,81.0,2017-09-25 21:20:00,55.0,2017-09-25 12:30:00,1019.0,2017-09-25 20:10:00,1014.0,2017-09-25 04:30:00,22.0,,2017-09-25 14:20:00,2017-09-25 23:50:00,,,,,,,,,,,,,
2017-09-26 23:59:59,16.8,77.2,1018.4,2.9,0.0,0.0,2.8,81.2,482.3,,21.9,12.8,83.0,2017-09-26 23:10:00,62.0,2017-09-26 14:00:00,1020.0,2017-09-26 20:30:00,1017.0,2017-09-26 03:10:00,22.0,,2017-09-26 14:00:00,2017-09-26 06:30:00,,,,,,,,,,,,,
2017-09-27 23:59:59,17.5,76.3,1019.9,1.8,0.0,0.0,,81.2,482.3,,24.2,12.7,85.0,2017-09-27 09:00:00,61.0,2017-09-27 14:40:00,1022.0,2017-09-27 22:40:00,1019.0,2017-09-27 03:20:00,24.1,,2017-09-27 15:20:00,2017-09-27 08:10:00,,,,,,,,,,,,,
2017-09-28 23:59:59,17.7,76.5,1022.4,2.2,0.0,0.0,,81.2,482.3,,24.5,12.8,85.0,2017-09-28 09:00:00,64.0,2017-09-28 14:20:00,1024.0,2017-09-28 10:40:00,1021.0,2017-09-28 16:40:00,19.1,,2017-09-28 15:30:00,2017-09-28 07:50:00,,,,,,,,,,,,,
2017-09-29 23:59:59,18.7,76.1,1020.4,2.2,0.0,0.0,,81.2,482.3,,25.1,13.9,85.0,2017-09-29 09:10:00,61.0,2017-09-29 13:30:00,1022.0,2017-09-29 00:10:00,1018.0,2017-09-29 17:20:00,20.2,,2017-09-29 15:00:00,2017-09-29 08:00:00,,,,,,,,,,,,,
2017-09-30 23:59:59,17.2,78.1,1018.1,2.5,0.0,0.0,1.8,83.0,484.1,,22.8,13.6,83.0,2017-09-30 02:00:00,70.0,2017-09-30 13:00:00,1020.0,2017-09-30 00:10:00,1017.0,2017-09-30 12:50:00,16.9,,2017-09-30 13:20:00,2017-09-30 06:00:00,,,,,,,,,,,,,
2017-10-01 23:59:59,16.9,79.4,1018.9,1.4,0.0,0.0,0.2,0.2,484.3,,20.2,14.9,84.0,2017-10-01 08:40:00,75.0,2017-10-01 12:10:00,1021.0,2017-10-01 22:40:00,1017.0,2017-10-01 05:30:00,11.2,,2017-10-01 16:30:00,2017-10-01 02:00:00,,,,,,,,,,,,,
2017-10-02 23:59:59,18.0,78.3,1021.1,1.4,0.0,0.0,0.4,0.6,484.7,,22.7,15.4,83.0,2017-10-02 09:10:00,70.0,2017-10-02 15:10:00,1022.0,2017-10-02 09:40:00,1020.0,2017-10-02 01:20:00,11.9,,2017-10-02 15:20:00,2017-10-02 07:10:00,,,,,,,,,,,,,
2017-10-03 23:59:59,19.8,75.5,1019.5,2.2,0.0,0.0,,0.6,484.7,,24.9,16.6,83.0,2017-10-03 00:10:00,64.0,2017-10-03 15:00:00,1021.0,2017-10-03 00:10:00,1018.0,2017-10-03 15:20:00,19.1,,2017-10-03 15:00:00,2017-10-03 00:10:00,,,,,,,,,,,,,
2017-10-04 23:59:59,19.3,76.1,1021.8,2.5,0.0,0.0,,0.6,484.7,,23.2,15.9,82.0,2017-10-04 08:40:00,71.0,2017-10-04 11:20:00,1023.0,2017-10-04 09:30:00,1021.0,2017-10-04 00:10:00,19.1,,2017-10-04 14:20:00,2017-10-04 08:30:00,,,,,,,,,,,,,
2017-10-05 23:59:59,19.9,74.2,1018.8,2.5,0.0,0.0,,0.6,484.7,,27.3,13.8,83.0,2017-10-05 03:20:00,59.0,2017-10-05 15:30:00,1022.0,2017-10-05 00:10:00,1016.0,2017-10-05 16:20:00,14.0,,2017-10-05 16:20:00,2017-10-05 06:50:00,,,,,,,,,,,,,
2017-10-06 23:59:59,19.2,75.3,1015.8,2.2,0.0,0.0,,0.6,484.7,,24.8,14.7,83.0,2017-10-06 08:00:00,64.0,2017-10-06 15:40:00,1018.0,2017-10-06 23:30:00,1014.0,2017-10-06 15:20:00,16.9,,2017-10-06 15:40:00,2017-10-06 07:50:00,,,,,,,,,,,,,
2017-10-07 23:59:59,15.5,67.6,1020.0,2.5,0.0,0.0,,0.6,484.7,,22.7,10.9,82.0,2017-10-07 06:30:00,42.0,2017-10-07 15:10:00,1022.0,2017-10-07 09:30:00,1018.0,2017-10-07 00:10:00,19.1,,2017-10-07 15:30:00,2017-10-07 23:50:00,,,,,,,,,,,,,
2017-10-08 23:59:59,15.9,72.1,1018.2,1.8,0.0,0.0,,0.6,484.7,,23.9,10.3,82.0,2017-10-08 04:20:00,50.0,2017-10-08 15:20:00,1020.0,2017-10-08 00:10:00,1016.0,2017-10-08 16:30:00,19.1,,2017-10-08 15:30:00,2017-10-08 04:00:00,,,,,,,,,,,,,
2017-10-09 23:59:59,16.5,77.1,1018.1,0.4,0.0,0.0,,0.6,484.7,,24.4,10.6,90.0,2017-10-09 23:10:00,54.0,2017-10-09 12:50:00,1019.0,2017-10-09 00:10:00,1017.0,2017-10-09 14:40:00,11.2,,2017-10-09 13:50:00,2017-10-09 08:00:00,,,,,,,,,,,,,
2017-10-10 23:59:59,16.6,86.2,1018.7,,0.0,0.0,0.2,0.8,484.9,,24.8,12.0,96.0,2017-10-10 06:40:00,56.0,2017-10-10 13:50:00,1020.0,2017-10-10 10:40:00,1018.0,2017-10-10 01:40:00,11.2,,2017-10-10 14:00:00,2017-10-10 08:10:00,,,,,,,,,,,,,
2017-10-11 23:59:59,16.8,75.5,1020.0,1.1,0.0,0.0,,0.8,484.9,,25.9,10.9,84.0,2017-10-11 09:10:00,55.0,2017-10-11 14:40:00,1022.0,2017-10-11 22:10:00,1018.0,2017-10-11 15:50:00,14.0,,2017-10-11 14:40:00,2017-10-11 08:00:00,,,,,,,,,,,,,
2017-10-12 23:59:59,17.5,76.2,1023.4,1.4,0.0,0.0,,0.8,484.9,,25.1,12.1,84.0,2017-10-12 09:00:00,63.0,2017-10-12 14:10:00,1025.0,2017-10-12 10:00:00,1022.0,2017-10-12 00:10:00,20.2,,2017-10-12 15:30:00,2017-10-12 07:50:00,,,,,,,,,,,,,
2017-10-13 23:59:59,17.2,76.9,1023.8,1.8,0.0,0.0,,0.8,484.9,,24.9,11.7,83.0,2017-10-13 02:00:00,64.0,2017-10-13 13:40:00,1025.0,2017-10-13 09:40:00,1023.0,2017-10-13 03:40:00,15.8,,2017-10-13 14:30:00,2017-10-13 08:10:00,,,,,,,,,,,,,
2017-10-14 23:59:59,16.6,78.4,1025.1,1.8,0.0,0.0,,0.8,484.9,,23.6,11.6,85.0,2017-10-14 09:00:00,66.0,2017-10-14 14:20:00,1026.0,2017-10-14 09:00:00,1024.0,2017-10-14 03:50:00,19.1,,2017-10-14 14:10:00,2017-10-14 07:50:00,,,,,,,,,,,,,
2017-10-15 23:59:59,17.2,75.5,1025.4,2.2,0.0,0.0,,0.8,484.9,,25.4,10.9,84.0,2017-10-15 09:00:00,58.0,2017-10-15 14:50:00,1027.0,2017-10-15 10:20:00,1023.0,2017-10-15 15:50:00,24.1,,2017-10-15 14:30:00,2017-10-15 07:40:00,,,,,,,,,,,,,
2017-10-16 23:59:59,16.3,77.0,1024.5,1.4,0.0,0.0,,0.8,484.9,,24.0,11.2,85.0,2017-10-16 09:50:00,62.0,2017-10-16 15:30:00,1026.0,2017-10-16 00:10:00,1023.0,2017-10-16 15:00:00,19.1,,2017-10-16 14:30:00,2017-10-16 08:10:00,,,,,,,,,,,,,
2017-10-17 23:59:59,16.1,75.9,1020.8,2.2,0.0,0.0,0.2,1.0,485.1,,22.7,11.9,84.0,2017-10-17 01:40:00,63.0,2017-10-17 13:40:00,1024.0,2017-10-17 00:10:00,1018.0,2017-10-17 16:20:00,24.1,,2017-10-17 14:20:00,2017-10-17 23:50:00,,,,,,,,,,,,,
2017-10-18 23:59:59,16.3,76.0,1013.5,2.9,0.0,0.0,4.6,5.6,489.7,,23.4,11.4,83.0,2017-10-18 09:20:00,56.0,2017-10-18 15:00:00,1018.0,2017-10-18 00:10:00,1010.0,2017-10-18 16:00:00,27.0,,2017-10-18 14:20:00,2017-10-18 01:00:00,,,,,,,,,,,,,
2017-10-19 23:59:59,14.7,83.1,1009.0,2.2,0.0,0.0,63.8,69.4,553.5,,16.3,13.1,85.0,2017-10-19 07:10:00,78.0,2017-10-19 13:10:00,1011.0,2017-10-19 00:50:00,1007.0,2017-10-19 14:40:00,22.0,,2017-10-19 13:00:00,2017-10-19 09:00:00,,,,,,,,,,,,,
2017-10-20 23:59:59,16.8,79.4,1015.5,1.1,0.0,0.0,0.4,69.8,553.9,,20.8,13.8,85.0,2017-10-20 01:20:00,68.0,2017-10-20 14:20:00,1019.0,2017-10-20 21:40:00,1010.0,2017-10-20 00:10:00,15.8,,2017-10-20 14:30:00,2017-10-20 23:40:00,,,,,,,,,,,,,
2017-10-21 23:59:59,16.4,76.3,1018.5,1.8,0.0,0.0,,69.8,553.9,,23.1,11.6,84.0,2017-10-21 04:10:00,56.0,2017-10-21 15:00:00,1021.0,2017-10-21 22:50:00,1017.0,2017-10-21 03:50:00,15.8,,2017-10-21 14:30:00,2017-10-21 07:10:00,,,,,,,,,,,,,
2017-10-22 23:59:59,14.9,74.2,1021.5,2.2,0.0,0.0,,69.8,553.9,,17.9,11.1,82.0,2017-10-22 05:30:00,63.0,2017-10-22 13:10:00,1023.0,2017-10-22 09:40:00,1020.0,2017-10-22 04:30:00,16.9,,2017-10-22 13:30:00,2017-10-22 23:10:00,,,,,,,,,,,,,
2017-10-23 23:59:59,12.7,75.5,1022.8,1.4,0.0,0.0,,69.8,553.9,,18.2,9.1,81.0,2017-10-23 06:20:00,63.0,2017-10-23 15:50:00,1024.0,2017-10-23 01:20:00,1021.0,2017-10-23 15:10:00,15.8,,2017-10-23 15:00:00,2017-10-23 08:00:00,,,,,,,,,,,,,
2017-10-24 23:59:59,13.9,75.9,1022.0,1.4,0.0,0.0,,69.8,553.9,,22.1,9.4,83.0,2017-10-24 03:50:00,59.0,2017-10-24 14:40:00,1023.0,2017-10-24 00:10:00,1021.0,2017-10-24 14:10:00,16.9,,2017-10-24 14:50:00,2017-10-24 03:40:00,,,,,,,,,,,,,
2017-10-25 23:59:59,15.4,74.8,1022.6,1.8,0.0,0.0,,69.8,553.9,,22.6,11.8,82.0,2017-10-25 23:20:00,61.0,2017-10-25 15:10:00,1024.0,2017-10-25 11:50:00,1021.0,2017-10-25 04:30:00,16.9,,2017-10-25 14:10:00,2017-10-25 23:50:00,,,,,,,,,,,,,
2017-10-26 23:59:59,14.3,80.1,1024.5,1.1,0.0,0.0,0.4,70.2,554.3,,21.5,9.8,85.0,2017-10-26 09:40:00,70.0,2017-10-26 14:20:00,1026.0,2017-10-26 22:10:00,1024.0,2017-10-26 00:10:00,14.0,,2017-10-26 15:20:00,2017-10-26 08:10:00,,,,,,,,,,,,,
2017-10-27 23:59:59,15.7,72.9,1023.1,1.8,0.0,0.0,,70.2,554.3,,21.3,12.0,83.0,2017-10-27 00:10:00,54.0,2017-10-27 13:10:00,1026.0,2017-10-27 00:10:00,1022.0,2017-10-27 13:40:00,15.8,,2017-10-27 12:30:00,2017-10-27 08:20:00,,,,,,,,,,,,,
